Transaction_ID,Date,Store_Name,City,Customer_Name,Gender,Segment,Product_Name,Category,Size,Quantity,Unit_Price,Employee_Name,Position
TRX-20250814-06803,2025-08-14,Pramice Sunset Road,Badung,Joko Widodo 4,Female,Student,Cookies & Cream Cone,Cone,Large,2,20000,Nadia Fitri,Barista
TRX-20250814-06804,2025-08-14,Pramice South Hills,Jakarta Selatan,Joko Widodo 81,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20250814-06805,2025-08-14,Pramice Central Mall,Jakarta Pusat,Anisa Putri 88,Female,Student,Strawberry Breeze Sundae,Sundae ,Medium,2,30000,Bayu Pratama,Store Supervisor
TRX-20250814-06806,2025-08-14,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 7,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250814-06807,2025-08-14,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 99,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20250814-06808,2025-08-14,Pramice Sunset Road,Badung,Maya Sari 6,Male,Student,Double Choco Fudge,Scoop,Large,4,25000,Nadia Fitri,Barista
TRX-20250814-06809,2025-08-14,Pramice Sunset Road,Badung,Dewi Lestari 88,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20250814-06810,2025-08-14,Pramice Sunset Road,Badung,Eko Prasetyo 89,Female,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250814-06811,2025-08-14,Pramice Braga Street,Bandung,Joko Widodo 45,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Rian Hidayat,Cashier
TRX-20250814-06812,2025-08-14,Pramice South Hills,Jakarta Selatan,Fajar Nugroho 37,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Rian Hidayat,Cashier
TRX-20250815-06813,2025-08-15,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 45,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Rian Hidayat,Cashier
TRX-20250815-06814,2025-08-15,Pramice Sunset Road,Badung,Joko Widodo 71,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250815-06815,2025-08-15,Pramice Braga Street,Bandung,Joko Widodo 98,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250815-06816,2025-08-15,Pramice Braga Street,Bandung,Dewi Lestari 55,Male,Regular,Double Choco Fudge,Scoop,Large,3,25000,Bayu Pratama,Store Supervisor
TRX-20250815-06817,2025-08-15,Pramice Braga Street,Bandung,Dewi Lestari 44,Female,Member,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250815-06818,2025-08-15,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 29,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Rian Hidayat,Cashier
TRX-20250815-06819,2025-08-15,Pramice Braga Street,Bandung,Anisa Putri 36,Female,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Bayu Pratama,Store Supervisor
TRX-20250815-06820,2025-08-15,Pramice Central Mall,Jakarta Pusat,Dewi Lestari 66,Male,Member,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250815-06821,2025-08-15,Pramice Central Mall,Jakarta Pusat,Anisa Putri 29,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20250815-06822,2025-08-15,Pramice South Hills,Jakarta Selatan,Anisa Putri 36,Male,Regular,Double Choco Fudge,Scoop,Large,3,25000,Rian Hidayat,Cashier
TRX-20250815-06823,2025-08-15,Pramice Sunset Road,Badung,Fajar Nugroho 41,Male,Regular,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20250816-06824,2025-08-16,Pramice Central Mall,Jakarta Pusat,Siti Rahma 10,Female,Student,Mango Tango Milkshake,Milkshake,Large,3,35000,Bayu Pratama,Store Supervisor
TRX-20250816-06825,2025-08-16,Pramice Central Mall,Jakarta Pusat,Rina Melati 15,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20250816-06826,2025-08-16,Pramice Braga Street,Bandung,Siti Rahma 100,Male,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250816-06827,2025-08-16,Pramice South Hills,Jakarta Selatan,Joko Widodo 99,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20250816-06828,2025-08-16,Pramice South Hills,Jakarta Selatan,Dewi Lestari 37,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20250816-06829,2025-08-16,Pramice Sunset Road,Badung,Budi Santoso 21,Female,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Bayu Pratama,Store Supervisor
TRX-20250816-06830,2025-08-16,Pramice South Hills,Jakarta Selatan,Anisa Putri 50,Female,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250816-06831,2025-08-16,Pramice Braga Street,Bandung,Rina Melati 40,Male,Student,Mango Tango Milkshake,Milkshake,Large,3,35000,Rian Hidayat,Cashier
TRX-20250816-06832,2025-08-16,Pramice South Hills,Jakarta Selatan,Dewi Lestari 63,Male,Regular,Cookies & Cream Cone,Cone,Large,4,20000,Siska Dewi,Cashier
TRX-20250816-06833,2025-08-16,Pramice Central Mall,Jakarta Pusat,Joko Widodo 40,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Bayu Pratama,Store Supervisor
TRX-20250816-06834,2025-08-16,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 74,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Rian Hidayat,Cashier
TRX-20250816-06835,2025-08-16,Pramice Sunset Road,Badung,Fajar Nugroho 92,Male,Student,Cookies & Cream Cone,Cone,Large,3,20000,Bayu Pratama,Store Supervisor
TRX-20250816-06836,2025-08-16,Pramice Sunset Road,Badung,Budi Santoso 4,Male,Student,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20250816-06837,2025-08-16,Pramice Sunset Road,Badung,Ahmad Fauzi 81,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20250816-06838,2025-08-16,Pramice Braga Street,Bandung,Budi Santoso 93,Female,Member,Double Choco Fudge,Scoop,Large,3,25000,Siska Dewi,Cashier
TRX-20250817-06839,2025-08-17,Pramice Braga Street,Bandung,Budi Santoso 57,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20250817-06840,2025-08-17,Pramice Sunset Road,Badung,Rina Melati 62,Male,Student,Cookies & Cream Cone,Cone,Large,3,20000,Bayu Pratama,Store Supervisor
TRX-20250817-06841,2025-08-17,Pramice Sunset Road,Badung,Joko Widodo 72,Male,Member,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20250817-06842,2025-08-17,Pramice Central Mall,Jakarta Pusat,Eko Prasetyo 90,Male,Student,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20250817-06843,2025-08-17,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 43,Male,Member,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250817-06844,2025-08-17,Pramice Braga Street,Bandung,Dewi Lestari 78,Female,Student,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20250817-06845,2025-08-17,Pramice Sunset Road  ,Badung,Eko Prasetyo 45,Male,Regular,Matcha Green Tea Scoop,Scoop ,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250817-06846,2025-08-17,Pramice Braga Street,Bandung,Joko Widodo 74,Male,Member,Cookies & Cream Cone,Cone,Large,2,20000,Rian Hidayat,Cashier
TRX-20250817-06847,2025-08-17,Pramice Central Mall,Jakarta Pusat,Budi Santoso 57,Female,Regular,Vanilla Velvet Cone,Cone,Regular,3,15000,Siska Dewi,Cashier
TRX-20250817-06848,2025-08-17,Pramice Central Mall,Jakarta Pusat,Joko Widodo 59,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Siska Dewi,Cashier
TRX-20250817-06849,2025-08-17,Pramice Braga Street,Bandung,Joko Widodo 15,Female,Regular,Double Choco Fudge,Scoop,Large,4,25000,Siska Dewi,Cashier
TRX-20250817-06850,2025-08-17,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 53,Male,Member,Cookies & Cream Cone,Cone,Large,1,20000,Bayu Pratama,Store Supervisor
TRX-20250817-06851,2025-08-17,Pramice South Hills,Jakarta Selatan,Joko Widodo 30,,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20250817-06852,2025-08-17,Pramice South Hills,Jakarta Selatan,Maya Sari 91,Female,Regular,Vanilla Velvet Cone,Cone,Regular,4,15000,Siska Dewi,Cashier
TRX-20250818-06853,2025-08-18,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 89,Female,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250818-06854,2025-08-18,Pramice South Hills,Jakarta Selatan,Anisa Putri 32,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Nadia Fitri,Barista
TRX-20250818-06855,2025-08-18,Pramice South Hills,Jakarta Selatan,Maya Sari 88,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Bayu Pratama,Store Supervisor
TRX-20250818-06856,2025-08-18,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 63,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Rian Hidayat,Cashier
TRX-20250818-06857,2025-08-18,Pramice South Hills,Jakarta Selatan,Joko Widodo 41,Male,Regular,Cookies & Cream Cone,Cone,Large,3,20000,Nadia Fitri,Barista
TRX-20250818-06858,2025-08-18,Pramice Sunset Road,Badung,Rina Melati 4,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20250818-06859,2025-08-18,Pramice Central Mall,Jakarta Pusat,Budi Santoso 80,Female,Regular,Double Choco Fudge,Scoop,Large,2,25000,Nadia Fitri,Barista
TRX-20250818-06860,2025-08-18,Pramice Central Mall,Jakarta Pusat,Anisa Putri 2,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Rian Hidayat,Cashier
TRX-20250818-06861,2025-08-18,Pramice Braga Street,Bandung,Eko Prasetyo 89,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Siska Dewi,Cashier
TRX-20250818-06862,2025-08-18,Pramice Sunset Road,Badung,Joko Widodo 78,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,3,30000,Nadia Fitri,Barista
TRX-20250818-06863,2025-08-18,Pramice South Hills,Jakarta Selatan,Maya Sari 89,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20250819-06864,2025-08-19,Pramice Central Mall,Jakarta Pusat,Maya Sari 49,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Siska Dewi,Cashier
TRX-20250819-06865,2025-08-19,Pramice Braga Street,Bandung,Budi Santoso 6,Male,Regular,Mango Tango Milkshake,Milkshake,Large,4,35000,Siska Dewi,Cashier
TRX-20250819-06866,2025-08-19,Pramice South Hills,Jakarta Selatan,Maya Sari 18,Female,Regular,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20250819-06867,2025-08-19,Pramice Braga Street,Bandung,Joko Widodo 85,Male,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Nadia Fitri,Barista
TRX-20250819-06868,2025-08-19,Pramice Braga Street,Bandung,Dewi Lestari 55,Female,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
TRX-20250819-06869,2025-08-19,Pramice Sunset Road,Badung,Fajar Nugroho 15,Male,Member,Cookies & Cream Cone,Cone,Large,2,20000,Siska Dewi,Cashier
TRX-20250819-06870,2025-08-19,Pramice Central Mall,Jakarta Pusat,Rina Melati 95,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20250819-06871,2025-08-19,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 54,Female,Regular,Double Choco Fudge,Scoop,Large,3,25000,Bayu Pratama,Store Supervisor
TRX-20250819-06872,2025-08-19,Pramice Central Mall,Jakarta Pusat,Siti Rahma 63,Female,Regular,Vanilla Velvet Cone,Cone,Regular,1,15000,Rian Hidayat,Cashier
TRX-20250819-06873,2025-08-19,Pramice Braga Street,Bandung,Fajar Nugroho 1,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20250819-06874,2025-08-19,Pramice Central Mall,Jakarta Pusat,Siti Rahma 42,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20250819-06875,2025-08-19,Pramice South Hills,Jakarta Selatan,Anisa Putri 50,Male,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Siska Dewi,Cashier
TRX-20250819-06876,2025-08-19,Pramice Braga Street,Bandung,Fajar Nugroho 99,Female,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20250819-06877,2025-08-19,Pramice Braga Street,Bandung,Anisa Putri 7,Female,Student,Double Choco Fudge,Scoop,Large,3,25000,Siska Dewi,Cashier
TRX-20250819-06878,2025-08-19,Pramice Braga Street,Bandung,Rina Melati 49,Female,Regular,Cookies & Cream Cone,Cone ,Large,2,20000,Rian Hidayat,Cashier
TRX-20250820-06879,2025-08-20,Pramice South Hills,Jakarta Selatan,Joko Widodo 53,Female,Regular,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20250820-06880,2025-08-20,Pramice South Hills,Jakarta Selatan,Joko Widodo 76,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Rian Hidayat,Cashier
TRX-20250820-06881,2025-08-20,Pramice South Hills,Jakarta Selatan,Fajar Nugroho 26,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250820-06882,2025-08-20,Pramice South Hills,Jakarta Selatan,Siti Rahma 30,Female,Regular,Mango Tango Milkshake,Milkshake,Large,2,35000,Rian Hidayat,Cashier
TRX-20250820-06883,2025-08-20,Pramice Sunset Road,Badung,Anisa Putri 90,Female,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Rian Hidayat,Cashier
TRX-20250820-06884,2025-08-20,Pramice Braga Street,Bandung,Dewi Lestari 55,Female,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20250820-06885,2025-08-20,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 18,Male,Regular,Double Choco Fudge,Scoop,Large,1,25000,Bayu Pratama,Store Supervisor
TRX-20250820-06886,2025-08-20,Pramice South Hills,Jakarta Selatan,Dewi Lestari 62,Male,Regular,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20250820-06887,2025-08-20,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 45,Male,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Nadia Fitri,Barista
TRX-20250820-06888,2025-08-20,Pramice Sunset Road,Badung,Rina Melati 93,Male,Regular,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20250820-06889,2025-08-20,Pramice Braga Street,Bandung,Budi Santoso 65,Female,Student,Vanilla Velvet Cone,Cone,Regular,1,15000,Bayu Pratama,Store Supervisor
TRX-20250821-06890,2025-08-21,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 14,Male,Student,Cookies & Cream Cone,Cone,Large,3,20000,Bayu Pratama,Store Supervisor
TRX-20250821-06891,2025-08-21,Pramice South Hills,Jakarta Selatan,Rina Melati 100,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250821-06892,2025-08-21,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 32,Male,Member,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250821-06893,2025-08-21,Pramice South Hills,Jakarta Selatan,Siti Rahma 77,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250821-06894,2025-08-21,Pramice Central Mall,Jakarta Pusat,Eko Prasetyo 97,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Bayu Pratama,Store Supervisor
TRX-20250821-06895,2025-08-21,Pramice Sunset Road,Badung,Maya Sari 44,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20250821-06896,2025-08-21,Pramice South Hills,Jakarta Selatan,Maya Sari 79,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20250821-06897,2025-08-21,Pramice Sunset Road,Badung,Maya Sari 2,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Bayu Pratama,Store Supervisor
TRX-20250821-06898,2025-08-21,Pramice Braga Street,Bandung,Rina Melati 81,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20250821-06899,2025-08-21,Pramice Braga Street,Bandung,Budi Santoso 61,Female,Member,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250821-06900,2025-08-21,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 8,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250821-06901,2025-08-21,Pramice Central Mall,Jakarta Pusat,Rina Melati 91,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Siska Dewi,Cashier
TRX-20250821-06902,2025-08-21,Pramice Sunset Road,Badung,Budi Santoso 69,Male,Student,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250822-06903,2025-08-22,Pramice Central Mall,Jakarta Pusat,Fajar Nugroho 8,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250822-06904,2025-08-22,Pramice Braga Street,Bandung,Joko Widodo 34,Female,Regular,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Rian Hidayat,Cashier
TRX-20250822-06905,2025-08-22,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 23,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Nadia Fitri,Barista
TRX-20250822-06906,2025-08-22,Pramice Central Mall,Jakarta Pusat,Dewi Lestari 69,Male,Member,Cookies & Cream Cone,Cone,Large,3,20000,Siska Dewi,Cashier
TRX-20250822-06907,2025-08-22,Pramice Central Mall,Jakarta Pusat,Maya Sari 24,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20250822-06908,2025-08-22,Pramice South Hills,Jakarta Selatan,Eko Prasetyo 16,Male,Regular,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20250822-06909,2025-08-22,Pramice Braga Street,Bandung,Fajar Nugroho 9,Female,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250822-06910,2025-08-22,Pramice South Hills,Jakarta Selatan,Maya Sari 8,Male,Member,Mango Tango Milkshake,Milkshake,Large,4,35000,Siska Dewi,Cashier
TRX-20250822-06911,2025-08-22,Pramice Sunset Road  ,Badung,Budi Santoso 78,Female,Regular,Vanilla Velvet Cone,Cone,Regular,2,15000,Rian Hidayat,Cashier
TRX-20250822-06912,2025-08-22,Pramice Sunset Road,Badung,Eko Prasetyo 86,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Nadia Fitri,Barista
TRX-20250822-06913,2025-08-22,Pramice Central Mall,Jakarta Pusat,Rina Melati 95,Male,Student,Double Choco Fudge,Scoop,Large,2,25000,Bayu Pratama,Store Supervisor
TRX-20250822-06914,2025-08-22,Pramice Braga Street,Bandung,Anisa Putri 4,Male,Member,Cookies & Cream Cone,Cone,Large,3,20000,Bayu Pratama,Store Supervisor
TRX-20250822-06915,2025-08-22,Pramice Sunset Road,Badung,Siti Rahma 87,Female,Member,Vanilla Velvet Cone,Cone,Regular,4,15000,Nadia Fitri,Barista
TRX-20250822-06916,2025-08-22,Pramice Braga Street,Bandung,Budi Santoso 73,Female,Regular,Double Choco Fudge,Scoop,Large,3,25000,Rian Hidayat,Cashier
TRX-20250823-06917,2025-08-23,Pramice Sunset Road,Badung,Anisa Putri 37,Male,Member,Vanilla Velvet Cone,Cone,Regular,2,15000,Nadia Fitri,Barista
TRX-20250823-06918,2025-08-23,Pramice South Hills,Jakarta Selatan,Anisa Putri 32,Female,Student,Double Choco Fudge,Scoop,Large,1,25000,Rian Hidayat,Cashier
TRX-20250823-06919,2025-08-23,Pramice Braga Street,Bandung,Anisa Putri 28,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,4,30000,Rian Hidayat,Cashier
TRX-20250823-06920,2025-08-23,Pramice Braga Street,Bandung,Ahmad Fauzi 66,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Siska Dewi,Cashier
TRX-20250823-06921,2025-08-23,Pramice South Hills,Jakarta Selatan,Ahmad Fauzi 41,Female,Regular,Cookies & Cream Cone,Cone,Large,1,20000,Rian Hidayat,Cashier
TRX-20250823-06922,2025-08-23,Pramice Braga Street,Bandung,Rina Melati 74,Female,Member,Cookies & Cream Cone,Cone,Large,2,20000,Nadia Fitri,Barista
TRX-20250823-06923,2025-08-23,Pramice Braga Street,Bandung,Rina Melati 19,Male,Regular,Mango Tango Milkshake,Milkshake,Large,1,35000,Nadia Fitri,Barista
TRX-20250823-06924,2025-08-23,Pramice Sunset Road,Badung,Maya Sari 92,Female,Student,Mango Tango Milkshake,Milkshake,Large,2,35000,Nadia Fitri,Barista
TRX-20250823-06925,2025-08-23,Pramice Central Mall,Jakarta Pusat,Siti Rahma 14,Male,Student,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20250823-06926,2025-08-23,Pramice Central Mall,Jakarta Pusat,Siti Rahma 59,Male,Student,Double Choco Fudge,Scoop,Large,2,25000,Bayu Pratama,Store Supervisor
TRX-20250824-06927,2025-08-24,Pramice Braga Street,Bandung,Fajar Nugroho 65,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Bayu Pratama,Store Supervisor
TRX-20250824-06928,2025-08-24,Pramice Braga Street,Bandung,Siti Rahma 54,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Rian Hidayat,Cashier
TRX-20250824-06929,2025-08-24,Pramice Braga Street,Bandung,Dewi Lestari 74,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20250824-06930,2025-08-24,Pramice Braga Street,Bandung,Dewi Lestari 71,Female,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Rian Hidayat,Cashier
TRX-20250824-06931,2025-08-24,Pramice Sunset Road,Badung,Maya Sari 76,Male,Regular,Cookies & Cream Cone,Cone,Large,2,20000,Bayu Pratama,Store Supervisor
TRX-20250824-06932,2025-08-24,Pramice Braga Street,Bandung,Anisa Putri 41,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Siska Dewi,Cashier
TRX-20250824-06933,2025-08-24,Pramice South Hills,Jakarta Selatan,Anisa Putri 2,Male,Student,Double Choco Fudge,Scoop,Large,2,25000,Rian Hidayat,Cashier
TRX-20250824-06934,2025-08-24,Pramice South Hills,Jakarta Selatan,Siti Rahma 14,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,3,22000,Rian Hidayat,Cashier
TRX-20250824-06935,2025-08-24,Pramice Braga Street,Bandung,Joko Widodo 18,Female,Member,Cookies & Cream Cone,Cone,Large,1,20000,Siska Dewi,Cashier
TRX-20250825-06936,2025-08-25,Pramice Braga Street,Bandung,Siti Rahma 6,Male,Regular,Matcha Green Tea Scoop,Scoop,Regular,1,22000,Nadia Fitri,Barista
TRX-20250825-06937,2025-08-25,Pramice South Hills,Jakarta Selatan,Siti Rahma 26,Male,Member,Strawberry Breeze Sundae,Sundae,Medium,2,30000,Bayu Pratama,Store Supervisor
TRX-20250825-06938,2025-08-25,Pramice Braga Street,Bandung,Anisa Putri 24,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Siska Dewi,Cashier
TRX-20250825-06939,2025-08-25,Pramice Braga Street,Bandung,Fajar Nugroho 47,Female,Regular,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Nadia Fitri,Barista
TRX-20250825-06940,2025-08-25,Pramice Central Mall,Jakarta Pusat,Anisa Putri 28,Female,Student,Cookies & Cream Cone,Cone,Large,3,20000,Rian Hidayat,Cashier
TRX-20250825-06941,2025-08-25,Pramice Braga Street,Bandung,Siti Rahma 21,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Rian Hidayat,Cashier
TRX-20250825-06942,2025-08-25,Pramice Sunset Road,Badung,Anisa Putri 46,Male,Regular,Vanilla Velvet Cone,Cone,Regular,2,15000,Bayu Pratama,Store Supervisor
TRX-20250825-06943,2025-08-25,Pramice Central Mall,Jakarta Pusat,Dewi Lestari 68,Male,Regular,Double Choco Fudge,Scoop,Large,2,25000,Nadia Fitri,Barista
TRX-20250825-06944,2025-08-25,Pramice Braga Street,Bandung,Budi Santoso 23,Female,Regular,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
TRX-20250825-06945,2025-08-25,Pramice Sunset Road,Badung,Eko Prasetyo 25,Female,Student,Vanilla Velvet Cone,Cone,Regular,2,15000,Siska Dewi,Cashier
TRX-20250825-06946,2025-08-25,Pramice Sunset Road,Badung,Fajar Nugroho 64,Male,Member,Mango Tango Milkshake,Milkshake,Large,1,35000,Siska Dewi,Cashier
TRX-20250825-06947,2025-08-25,Pramice South Hills,Jakarta Selatan,Siti Rahma 58,Female,Member,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20250826-06948,2025-08-26,Pramice Braga Street,Bandung,Eko Prasetyo 88,Male,Member,Double Choco Fudge,Scoop,Large,1,25000,Nadia Fitri,Barista
TRX-20250826-06949,2025-08-26,Pramice Central Mall,Jakarta Pusat,Anisa Putri 15,Male,Member,Matcha Green Tea Scoop,Scoop,Regular,4,22000,Nadia Fitri,Barista
TRX-20250826-06950,2025-08-26,Pramice Sunset Road,Badung,Fajar Nugroho 24,Male,Student,Strawberry Breeze Sundae,Sundae,Medium,1,30000,Bayu Pratama,Store Supervisor
TRX-20250826-06951,2025-08-26,Pramice Braga Street,Bandung,Ahmad Fauzi 40,Female,Member,Vanilla Velvet Cone,Cone,Regular,3,15000,Rian Hidayat,Cashier
TRX-20250826-06952,2025-08-26,Pramice Braga Street,Bandung,Budi Santoso 7,Female,Regular,Vanilla Velvet Cone,Cone,Regular,4,15000,Siska Dewi,Cashier
TRX-20250826-06953,2025-08-26,Pramice Central Mall,Jakarta Pusat,Ahmad Fauzi 35,Male,Student,Matcha Green Tea Scoop,Scoop,Regular,2,22000,Siska Dewi,Cashier
